,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id_x,info_id,emp_id_y,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
81,3083,429,609950,NA,NA,¥ÛÀ‚‹»≤À,0,1.0,30.0,NA,2016-08-01 13:34:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1452,429,1452,4,,1501,1022,699,15,699,2016/8/1 13:17:37,,2016/8/1 13:34:18,,,,330,,,1,18688880651,√Á‘Û¿§
82,3116,433,609978,NA,NA,±¨≥¥˜≠¬µ,0,1.0,55.0,NA,2016-08-01 13:38:00,NA,NA,NA,0,NA,NA,caipu/106003.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
83,3117,433,609955,NA,NA,∫Ïæ∆Ï¿—Ú»‚,0,1.0,108.0,NA,2016-08-01 13:39:00,NA,NA,NA,0,NA,NA,caipu/202001.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
84,3118,433,609965,NA,NA,¥–Ω™≥¥–∑,0,1.0,109.0,NA,2016-08-01 13:41:00,NA,NA,NA,0,NA,NA,caipu/102005.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
85,3119,433,609989,NA,NA,«‡µ∫∆°æ∆πﬁ◊∞,0,2.0,7.0,NA,2016-08-01 13:41:00,NA,NA,NA,0,NA,NA,caipu/403004.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
86,3120,433,609944,NA,NA,ÀÆ÷Û”„,0,1.0,65.0,NA,2016-08-01 13:44:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
87,3121,433,609990,NA,NA,Ãÿ¥ººŒ ø≤Æ∆°æ∆πﬁ◊∞,0,2.0,6.0,NA,2016-08-01 13:46:00,NA,NA,NA,0,NA,NA,caipu/403005.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
88,3122,433,609988,NA,NA,∞ŸÕ˛∆°æ∆πﬁ◊∞,0,2.0,6.0,NA,2016-08-01 13:48:00,NA,NA,NA,0,NA,NA,caipu/403003.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
89,3123,433,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-01 13:48:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
90,3124,433,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-01 13:49:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
91,3127,433,610028,NA,NA,≈‡∏˘ª®≤À,0,1.0,35.0,NA,2016-08-01 13:50:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
92,3126,433,610050,NA,NA,∑¨«—∏ ¿∂,0,1.0,33.0,NA,2016-08-01 13:50:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1109,433,1109,8,,1490,1011,511,14,511,2016/8/1 13:38:27,,2016/8/1 13:50:16,,,,330,,,1,18688880212,¿Ó¥Ô√˜
93,4509,569,609963,NA,NA,≈Ã–∑’Ùµ∞,0,2.0,55.0,NA,2016-08-01 17:06:00,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1143,569,1143,6,,1488,1009,326,9,326,2016/8/1 17:06:20,,2016/8/1 17:18:20,,,,330,,,1,18688880272,≥¬”–∫∆
94,4513,569,609936,NA,NA,∆§µ∞ ›»‚÷‡,0,5.0,16.0,NA,2016-08-01 17:16:00,NA,NA,NA,0,NA,NA,caipu/602002.jpg,1143,569,1143,6,,1488,1009,326,9,326,2016/8/1 17:06:20,,2016/8/1 17:18:20,,,,330,,,1,18688880272,≥¬”–∫∆
95,4516,569,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,2.0,68.0,NA,2016-08-01 17:18:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1143,569,1143,6,,1488,1009,326,9,326,2016/8/1 17:06:20,,2016/8/1 17:18:20,,,,330,,,1,18688880272,≥¬”–∫∆
96,5453,655,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1.0,65.0,NA,2016-08-01 17:32:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
97,5461,655,609957,NA,NA,√…π≈øæ—ÚÕ»,0,1.0,48.0,NA,2016-08-01 17:33:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
98,5468,655,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-01 17:33:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
99,5465,655,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-01 17:33:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
100,5470,655,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2.0,10.0,NA,2016-08-01 17:35:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
101,5471,655,609958,NA,NA,œ„¿±±¨—Ú∏Œ,0,1.0,28.0,NA,2016-08-01 17:36:00,NA,NA,NA,0,NA,NA,caipu/202004.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
102,5472,655,609960,NA,NA,∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿,0,1.0,35.0,NA,2016-08-01 17:41:00,NA,NA,NA,0,NA,NA,caipu/202006.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
103,5473,655,610010,NA,NA,∞◊∑π/–°ÕÎ,0,2.0,1.0,NA,2016-08-01 17:44:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1268,655,1268,8,,1492,1013,263,10,263,2016/8/1 17:32:27,,2016/8/1 17:44:27,,,,330,,,1,18688880466,…Úµ§µ§
104,4586,577,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-01 17:37:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1150,577,1150,7,,1492,1013,380,7,380,2016/8/1 17:37:07,,2016/8/1 17:50:02,,,,330,,,1,18688880279,∫˙Ïœ
105,4588,577,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-01 17:40:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1150,577,1150,7,,1492,1013,380,7,380,2016/8/1 17:37:07,,2016/8/1 17:50:02,,,,330,,,1,18688880279,∫˙Ïœ
106,4593,577,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-01 17:41:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1150,577,1150,7,,1492,1013,380,7,380,2016/8/1 17:37:07,,2016/8/1 17:50:02,,,,330,,,1,18688880279,∫˙Ïœ
107,4597,577,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-01 17:44:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1150,577,1150,7,,1492,1013,380,7,380,2016/8/1 17:37:07,,2016/8/1 17:50:02,,,,330,,,1,18688880279,∫˙Ïœ
108,4600,577,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-01 17:48:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1150,577,1150,7,,1492,1013,380,7,380,2016/8/1 17:37:07,,2016/8/1 17:50:02,,,,330,,,1,18688880279,∫˙Ïœ
109,4604,577,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-01 17:49:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1150,577,1150,7,,1492,1013,380,7,380,2016/8/1 17:37:07,,2016/8/1 17:50:02,,,,330,,,1,18688880279,∫˙Ïœ
110,4609,577,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1.0,35.0,NA,2016-08-01 17:50:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1150,577,1150,7,,1492,1013,380,7,380,2016/8/1 17:37:07,,2016/8/1 17:50:02,,,,330,,,1,18688880279,∫˙Ïœ
111,5143,622,610043,NA,NA,»‚∂°«—◊”,0,1.0,39.0,NA,2016-08-01 17:40:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1220,622,1220,4,,1483,1004,164,7,164,2016/8/1 17:40:18,,2016/8/1 17:47:08,,,,330,,,1,18688880419,–Ïø•Ã´
112,5142,622,609984,NA,NA,÷ÿ«ÏÃÿ…´”Õ…’Õ√,0,1.0,69.0,NA,2016-08-01 17:40:00,NA,NA,NA,0,NA,NA,caipu/205004.jpg,1220,622,1220,4,,1483,1004,164,7,164,2016/8/1 17:40:18,,2016/8/1 17:47:08,,,,330,,,1,18688880419,–Ïø•Ã´
113,5144,622,610025,NA,NA,∑¨«—µ∞Ã¿,0,1.0,25.0,NA,2016-08-01 17:43:00,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1220,622,1220,4,,1483,1004,164,7,164,2016/8/1 17:40:18,,2016/8/1 17:47:08,,,,330,,,1,18688880419,–Ïø•Ã´
114,5145,622,610010,NA,NA,∞◊∑π/–°ÕÎ,0,2.0,1.0,NA,2016-08-01 17:45:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1220,622,1220,4,,1483,1004,164,7,164,2016/8/1 17:40:18,,2016/8/1 17:47:08,,,,330,,,1,18688880419,–Ïø•Ã´
115,5149,622,610052,NA,NA,ª∆”Õ«˙∆Ê±˝∏…,0,1.0,16.0,NA,2016-08-01 17:46:00,NA,NA,NA,0,NA,NA,caipu/501001.jpg,1220,622,1220,4,,1483,1004,164,7,164,2016/8/1 17:40:18,,2016/8/1 17:47:08,,,,330,,,1,18688880419,–Ïø•Ã´
116,5152,622,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1.0,13.0,NA,2016-08-01 17:47:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1220,622,1220,4,,1483,1004,164,7,164,2016/8/1 17:40:18,,2016/8/1 17:47:08,,,,330,,,1,18688880419,–Ïø•Ã´
117,5428,651,610039,NA,NA,≈‡∏˘◊œ≤ÀæÌ,0,1.0,30.0,NA,2016-08-01 18:12:00,NA,NA,NA,0,NA,NA,caipu/105003.jpg,1593,651,1593,3,,1485,1006,137,5,137,2016/8/1 18:12:20,,2016/8/1 18:20:12,,,,330,,,1,18688880792,∏ﬂŸ“Õ©
118,5430,651,609981,NA,NA,π‘≤Ë€ËΩ∏Î◊”Ã¿,0,1.0,48.0,NA,2016-08-01 18:13:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1593,651,1593,3,,1485,1006,137,5,137,2016/8/1 18:12:20,,2016/8/1 18:20:12,,,,330,,,1,18688880792,∏ﬂŸ“Õ©
119,5432,651,610031,NA,NA,Ã«¥◊ﬁ¨«—¡Ô«‡ª®,0,1.0,33.0,NA,2016-08-01 18:17:00,NA,NA,NA,0,NA,NA,caipu/304005.jpg,1593,651,1593,3,,1485,1006,137,5,137,2016/8/1 18:12:20,,2016/8/1 18:20:12,,,,330,,,1,18688880792,∏ﬂŸ“Õ©
120,5437,651,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-01 18:19:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1593,651,1593,3,,1485,1006,137,5,137,2016/8/1 18:12:20,,2016/8/1 18:20:12,,,,330,,,1,18688880792,∏ﬂŸ“Õ©
121,5440,651,610018,NA,NA,’’…’º¶Õ»,0,1.0,16.0,NA,2016-08-01 18:20:00,NA,NA,NA,0,NA,NA,caipu/204001.jpg,1593,651,1593,3,,1485,1006,137,5,137,2016/8/1 18:12:20,,2016/8/1 18:20:12,,,,330,,,1,18688880792,∏ﬂŸ“Õ©
122,5875,694,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-01 18:27:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
123,5876,694,609969,NA,NA,œ„¿±∏Ø»È≥¥œ∫,0,1.0,56.0,NA,2016-08-01 18:29:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
124,5877,694,609944,NA,NA,ÀÆ÷Û”„,0,1.0,65.0,NA,2016-08-01 18:30:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
125,5878,694,610019,NA,NA,∞◊’∂º¶,0,1.0,88.0,NA,2016-08-01 18:31:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
126,5879,694,610069,NA,NA,50∂»π≈æÆπ±æ∆,0,1.0,90.0,NA,2016-08-01 18:31:00,NA,NA,NA,0,NA,NA,caipu/401002.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
127,5881,694,609999,NA,NA,”„œ„»‚Àø∞Ë√Ê,0,1.0,18.0,NA,2016-08-01 18:32:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
128,5880,694,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,1.0,10.0,NA,2016-08-01 18:32:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
129,5882,694,609965,NA,NA,¥–Ω™≥¥–∑,0,1.0,109.0,NA,2016-08-01 18:35:00,NA,NA,NA,0,NA,NA,caipu/102005.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
130,5883,694,609993,NA,NA,∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚,0,1.0,178.0,NA,2016-08-01 18:36:00,NA,NA,NA,0,NA,NA,caipu/111.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
131,5884,694,609950,NA,NA,¥ÛÀ‚‹»≤À,0,1.0,30.0,NA,2016-08-01 18:37:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1122,694,1122,8,,1492,1013,819,10,819,2016/8/1 18:26:27,,2016/8/1 18:37:27,,,,330,,,1,18688880316,÷ÏÓ⁄
132,3461,462,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1.0,19.0,NA,2016-08-01 18:45:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
133,3458,462,609965,NA,NA,¥–Ω™≥¥–∑,0,1.0,109.0,NA,2016-08-01 18:45:00,NA,NA,NA,0,NA,NA,caipu/102005.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
134,3462,462,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-01 18:46:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
135,3465,462,609939,NA,NA,œ„πΩº¶»‚÷‡,0,1.0,15.0,NA,2016-08-01 18:46:00,NA,NA,NA,0,NA,NA,caipu/602005.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
136,3470,462,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-01 18:47:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
137,3467,462,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-01 18:47:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
138,3481,462,610027,NA,NA,«Â≥¥æ’ª®≤À,0,1.0,30.0,NA,2016-08-01 18:48:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
139,3479,462,610028,NA,NA,≈‡∏˘ª®≤À,0,1.0,35.0,NA,2016-08-01 18:48:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
140,3484,462,610057,NA,NA,±¶±¶∞Ê≈£»‚≥¶∑€,0,1.0,15.0,NA,2016-08-01 18:48:00,NA,NA,NA,0,NA,NA,caipu/604001.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
141,3477,462,610004,NA,NA,ƒœπœ÷• ø∞¸,0,1.0,10.0,NA,2016-08-01 18:48:00,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
142,3483,462,610035,NA,NA,ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆,0,1.0,46.0,NA,2016-08-01 18:48:00,NA,NA,NA,0,NA,NA,caipu/402004.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
143,3475,462,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1.0,15.0,NA,2016-08-01 18:48:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
144,3486,462,610009,NA,NA,∫⁄√◊¡µ…œ∆œÃ—,0,1.0,33.0,NA,2016-08-01 18:49:00,NA,NA,NA,0,NA,NA,caipu/601003.jpg,1187,462,1187,7,,1490,1011,431,13,431,2016/8/1 18:45:27,,2016/8/1 18:49:42,,,,330,,,1,18688880366,ÀÔ–¬‰Ï
145,3411,458,610063,NA,NA,À‚œ„¿±ª®º◊,0,1.0,45.0,NA,2016-08-01 19:27:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
146,3413,458,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1.0,55.0,NA,2016-08-01 19:28:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
147,3418,458,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-01 19:28:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
148,3416,458,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1.0,32.0,NA,2016-08-01 19:28:00,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
149,3415,458,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-01 19:28:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
150,3422,458,610017,NA,NA,À·¿±≈∫∂°,0,1.0,33.0,NA,2016-08-01 19:29:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
151,3419,458,609951,NA,NA,Ï¡≥¥¥Û∞◊≤À,0,1.0,29.0,NA,2016-08-01 19:29:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
152,3423,458,609939,NA,NA,œ„πΩº¶»‚÷‡,0,1.0,15.0,NA,2016-08-01 19:29:00,NA,NA,NA,0,NA,NA,caipu/602005.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
153,3430,458,609983,NA,NA,∏…π¯ÃÔº¶,0,1.0,88.0,NA,2016-08-01 19:30:00,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
154,3428,458,609981,NA,NA,π‘≤Ë€ËΩ∏Î◊”Ã¿,0,1.0,48.0,NA,2016-08-01 19:30:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
155,3427,458,609982,NA,NA,ŒÂœ„Ω¥¬ø»‚,0,1.0,52.0,NA,2016-08-01 19:30:00,NA,NA,NA,0,NA,NA,caipu/205002.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
156,3433,458,610036,NA,NA,¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï,0,1.0,158.0,NA,2016-08-01 19:30:00,NA,NA,NA,0,NA,NA,caipu/402005.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
157,3435,458,609964,NA,NA,±‹∑ÁÃ¡≥¥–∑,0,1.0,48.0,NA,2016-08-01 19:31:00,NA,NA,NA,0,NA,NA,caipu/102004.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
158,3441,458,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-01 19:31:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1455,458,1455,2,,1480,1001,700,14,700,2016/8/1 19:27:29,,2016/8/1 19:31:41,,,,330,,,1,18688880654,≈£≥§Ω
159,3516,467,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-01 19:40:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1213,467,1213,10,,1495,1016,615,15,615,2016/8/1 19:40:00,,,,,,330,,,0,18688880412,’‘”¢
160,3520,467,610004,NA,NA,ƒœπœ÷• ø∞¸,0,1.0,10.0,NA,2016-08-01 19:42:00,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1213,467,1213,10,,1495,1016,615,15,615,2016/8/1 19:40:00,,,,,,330,,,0,18688880412,’‘”¢
161,3519,467,609994,NA,NA,∂¿º“±°∫…œ œ∫≈£»‚æÌ,0,1.0,45.0,NA,2016-08-01 19:42:00,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1213,467,1213,10,,1495,1016,615,15,615,2016/8/1 19:40:00,,,,,,330,,,0,18688880412,’‘”¢
162,3525,467,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2.0,10.0,NA,2016-08-01 19:44:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1213,467,1213,10,,1495,1016,615,15,615,2016/8/1 19:40:00,,,,,,330,,,0,18688880412,’‘”¢
163,3528,467,609941,NA,NA,«Â’Ù∫£”„,0,1.0,78.0,NA,2016-08-01 19:45:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1213,467,1213,10,,1495,1016,615,15,615,2016/8/1 19:40:00,,,,,,330,,,0,18688880412,’‘”¢
